store_name,date,review,length,review_check,menu,mood,service,price,clean,room,parking,photo,sum
화기애애 강남역점,2020.11.6,분위기도 좋고 맛도 좋고  기분좋은 한끼 먹고 왔습니다  번창하세요웃음,39,분위기도 좋고 맛도 좋고 기분 좋은 한 끼 먹고 왔습니다 번창하세요 웃음,1,0,0,0,0,0,0,0,1
고양이부엌,2020.11.6,맛있어요 딱 즉석떡볶이맛 반반소스도 적당히 매워요,27,맛있어요 딱 즉석떡볶이 맛 반반 소스도 적당히 매워요,1,0,0,0,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.11.6,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
봉추찜닭 강남주공공이점,2020.11.6,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
을밀대 강남점,2020.11.7,냉면먹음,4,냉면 먹음,1,0,0,0,0,0,0,0,1
백억하누 강남본점,2020.11.7,조용하고 좋았습니다,10,조용하고 좋았습니다,0,1,0,0,0,0,0,0,1
구스아일랜드 브루하우스,2020.11.7,안되는 메뉴들이 많아서 아쉬웠지만 맛있었어요,24,안 되는 메뉴들이 많아서 아쉬웠지만 맛있었어요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.11.7,다맛있게 잘먹었어요,10,다 맛있게 잘 먹었어요,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.11.8,맛있어용,4,맛있어요,1,0,0,0,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.11.8,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.11.9,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
대려도,2020.11.9,탕수육 맛있어요,8,탕수육 맛있어요,1,0,0,0,0,0,0,0,1
리샨 삼성타운점,2020.11.9,탕수육이 정말 맛있습니다,13,탕수육이 정말 맛있습니다,1,0,0,0,0,0,0,0,1
Pavox,2020.11.9,분위기 깡패 파복스 연말 맞아 들르세요,21,분위기 깡패 파복스 연말 맞아 들르세요,0,1,0,0,0,0,0,0,1
청류벽,2020.12.10,들기름막국수 짱맛있어요,12,들기름막국수 짱 맛있어요,1,0,0,0,0,0,0,0,1
오리지널시카고피자,2020.12.10,좋아요,3,좋아요,1,0,0,0,0,0,0,0,1
리샨 삼성타운점,2020.12.10,가격이 사악하네요고급스럽긴하네요,17,가격이 사악하네요 고급스럽긴 하네요,0,0,0,1,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.12.13,넘 맛있게 잘 먹었습니다,13,너무 맛있게 잘 먹었습니다,1,0,0,0,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.12.13,맛나요 친절하세요,10,맛있어요 친절하세요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.12.14,너무 맛나요,6,너무 맛있어요,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.12.14,좋아요 막걸리꿀,8,좋아요 막걸리 꿀,1,0,0,0,0,0,0,0,1
화기애애 강남역점,2020.12.16,요 근래 가본 고깃집 중에서 제일 맛있어요  진짜 맛집입니당,33,요 근래 가본 고깃집 중에서 제일 맛있어요 진짜 맛집입니다,1,0,0,0,0,0,0,0,1
화기애애 강남역점,2020.12.16,푸짐하고 맛있어요 배불러서 더 못먹고 온게 아쉬워서 다음에 또 가려구요,39,푸짐하고 맛있어 배 불러서 더 못 먹고 온 게 아쉬워서 다음에 또 가려고요,1,0,0,0,0,0,0,0,1
화기애애 강남역점,2020.12.16,진짜 맛있게 잘 먹고 왔어요 친구들하고 조만간 또 가기로 했어요,35,진짜 맛있게 잘 먹고 왔어요 친구들하고 조만간 또 가기로 했어요,1,0,0,0,0,0,0,0,1
화기애애 강남역점,2020.12.16,고기 완전 살살 녹아요 좋아요 고기질도 좋고 기본 차림도 푸짐하게 나와요 계란찜에 김치찌개까지 제대로 고기 배부르게 먹고갑니다,70,고기 완전 살살 녹아 좋아요 고기 질도 좋고 기본 차림도 푸짐하게 나와 계란찜에 김치찌개까지 제대로 고기 배부르게 먹고 갑니다,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.12.16,맛있어여 다음에 또 올라구요,14,맛있어요 다음에 또 오려고요,1,0,0,0,0,0,0,0,1
강남진해장,2020.12.17,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.12.17,비싸지만 맛있고 친절합니다,14,비싸지만 맛있고 친절합니다,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.12.18,맛있었습니다,6,맛있었습니다,1,0,0,0,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.12.19,맛나요 감사합니다 웃음,12,맛있어요 감사합니다 웃음,1,0,0,0,0,0,0,0,1
강남진해장,2020.12.19,해장국내장탕 다 맛나요,12,해장국 내장탕 다 맛있어요,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.12.2,가성비 좋아요,7,가성비 좋아요,0,0,0,1,0,0,0,0,1
오리지널시카고피자,2020.12.2,맛있게먹었는데 치즈가 좀 이상한건지 체했어요,25,맛있게 먹었는데 치즈가 좀 이상한건 지 체했어요,1,0,0,0,0,0,0,0,1
청류벽,2020.12.20,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.12.20,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.12.20,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
시골야채된장,2020.12.21,와 된장찌개 진심 핵존맛 좋아요,17,와 된장찌개 진심 너무 맛있어요 좋아요,1,0,0,0,0,0,0,0,1
신부자식당,2020.12.21,맛나네요,4,맛나네요,1,0,0,0,0,0,0,0,1
우동명가기리야마본진,2020.12.22,우동 명가답게 아주 맛있어요,15,우동 명가답게 아주 맛있어요,1,0,0,0,0,0,0,0,1
대려도,2020.12.22,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
을밀대 강남점,2020.12.23,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
화기애애 강남역점,2020.12.23,직접화로를가져다주시어 완전  개인화로 느낌으로 치익치익 맛난고기  제대로꾸버 먹고갑니다 웃음 웃음,54,직접 화로를 가져다주시어 완전 개인화로 느낌으로 치익 치익 맛난 고기 제대로 꾸어먹고 갑니다 웃음,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.12.23,저렴하고 괜찮아요,9,저렴하고 괜찮아요,0,0,0,1,0,0,0,0,1
강남진해장,2020.12.23,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.12.23,서비스가 너무 좋아요,11,서비스가 너무 좋아요,0,0,1,0,0,0,0,0,1
구스아일랜드 브루하우스,2020.12.24,맥주핵맛,5,맥주 핵 맛,1,0,0,0,0,0,0,0,1
을밀대 강남점,2020.12.25,입문하기 좋은 평양냉면냉면냉면이에요 첨먹었는데 맛있었네여,27,입문하기 좋은 평양냉면이에요 처음 먹었는데 맛있었네요,1,0,0,0,0,0,0,0,1
강남진해장,2020.12.26,곱창전골 맛집,7,곱창전골 맛집,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.12.27,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.12.27,외식하기에 좋은 장소 세트로 먹으면 좋은 듯,25,외식하기에 좋은 장소 세트로 먹으면 좋은 듯,1,0,0,0,0,0,0,0,1
오리지널시카고피자,2020.12.27,디아볼로 매워요,8,디아볼로 매워요,1,0,0,0,0,0,0,0,1
대려도,2020.12.27,괜찮아요 잘 먹었습니다,12,괜찮아요 잘 먹었습니다,1,0,0,0,0,0,0,0,1
시골야채된장,2020.12.28,심심하니 맛있어요웃음,11,심심하니 맛있어요 웃음,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.12.3,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
강남진해장,2020.12.3,친절하신 직원분 감사합니다,14,친절하신 직원분 감사합니다,0,0,1,0,0,0,0,0,1
딘타이펑 강남점,2020.12.30,맛있어요 담백한 육즙,11,맛있어요 담백한 육즙,1,0,0,0,0,0,0,0,1
고양이부엌,2020.12.31,양도 많고 존맛이에요,11,양도 많고 너무 맛있어요이에요,1,0,0,0,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.12.4,비싼값을 하는지는,9,비싼 값을 하는지는,0,0,0,1,0,0,0,0,1
느린마을양조장 강남점,2020.12.4,운제나 음식은 맛있네요 코로나라 사람이 없어서 좀 아쉬웠어요실망,35,언제나 음식은 맛있네요 코로나라 사람이 없어서 좀 아쉬웠어요 실망,1,0,0,0,0,0,0,0,1
시골야채된장,2020.12.5,맛있습니다오래된 집,10,맛있습니다 오래된 집,1,0,0,0,0,0,0,0,1
시골야채된장,2020.12.5,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.12.5,막걸리 진짜 맛있어요,11,막걸리 진짜 맛있어요,1,0,0,0,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.12.6,모임하기 좋은 장소에요,12,모임 하기 좋은 장소에요,0,0,0,0,0,1,0,0,1
딘타이펑 강남점,2020.12.6,코로나 이전에는 주로 방문해서 먹었고새는 포장해서 먹어요 샤오룽바오 같은 음식을 배달로 포장해먹으면 식어서 별로일 줄 알았는데 안식게 잘 포장해주  시네요 늘 감사합니다 웃음,99,코로나 이전에는 주로 방문해서 먹었고 요새는 포장해서 먹어요 샤오룽바오 같은 음식을 배달로 포장해 먹으면 식어서 별로일 줄 알았는데 안 식게 잘 포장해 주시네요 늘 감사합니다 웃음,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.12.7,우순대는 항상 깔끔하고 맛있어요,17,후 순대는 항상 깔끔하고 맛있어요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.12.9,항상 맛있게 잘 먹구 갑니다 웃음,18,항상 맛있게 잘 먹고 갑니다 웃음,1,0,0,0,0,0,0,0,1
화기애애 강남역점,2020.2.1,청첩장 모임했는데 너무너무 좋았어요,19,청첩장 모임 했는데 너무너무 좋았어요,0,0,0,0,0,1,0,0,1
백억하누 강남본점,2020.2.1,네이비로 처음 예약했는데 좋았습니다,19,네이버로 처음 예약했는데 좋았습니다,0,0,0,0,0,1,0,0,1
백억하누 강남본점,2020.2.1,오랜만에 불고기흡입하러 왔다가 갑니당 진심 배터지게 잘먹구갑니다 흐히히,39,오랜만에 불고기 흡입하러 왔다가 갑니다 진심 배 터지게 잘 먹고 갑니다,1,0,0,0,0,0,0,0,1
시골야채된장,2020.2.10,된장국 맛있어요,8,된장국 맛있어요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.2.10,너무 맛있게 잘 먹었습니다,14,너무 맛있게 잘 먹었습니다,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.2.11,안주양이 조금 부족했지만 맛있었고 술이 특히 좋았어요,29,안주 양이 조금 부족했지만 맛있었고 술이 특히 좋았어요,1,0,0,0,0,0,0,0,1
을밀대 강남점,2020.2.13,자주가는데 오늘 정말 면 딱딱하고 얼어있고 최악이얏어요 실망,33,자주 가는데 오늘 정말 면 딱딱하고 얼어 있고 최악이었어요 실망,1,0,0,0,0,0,0,0,1
신부자식당,2020.2.13,고기가 정말 맛있어요,12,고기가 정말 맛있어요,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.2.14,맛있었어요,5,맛있었어요,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.2.14,술은 맛있는데 안주 양이 조금 부족했습니다,23,술은 맛있는데 안주 양이 조금 부족했습니다,1,0,0,0,0,0,0,0,1
시골야채된장,2020.2.15,된장찌개에 보리밥을 야채랑 같이 비벼먹으니 너무 맛있었어요,32,된장찌개에 보리밥을 야채랑 같이 비벼 먹으니 너무 맛있었어요,1,0,0,0,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.2.16,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
파파야리프,2020.2.16,뿌팟퐁커리만 맛나요,10,푸팟퐁커리만 맛있어요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.2.17,볶음밥이 약간 질었던거같아요,15,볶음밥이 약간 질었던 거 같아요,1,0,0,0,0,0,0,0,1
을밀대 강남점,2020.2.19,진리의 얼음빼고 양많이,12,진리의 얼음 빼고 양 많이,1,0,0,0,0,0,0,0,1
고양이부엌,2020.2.19,맛있어요굿굿굿굿굿굿,10,맛있어요 굿,1,0,0,0,0,0,0,0,1
백억하누 강남본점,2020.2.19,맛있음,3,맛있음,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.2.19,친절한 응대 감사합니다,12,친절한 응대 감사합니다,0,0,1,0,0,0,0,0,1
강남진해장,2020.2.2,포장해왔는데 역시 매장에서 먹을때가 더 맛있네요 그리고 오랜만에 먹은건데 예전보다는 진국이 아니어서 좀그래여집근처도 있지만 진하지도 건데기도 부실해서 강남역까지 가서 포장해왔는데 살짝 그러네요실망,109,포장해왔는데 역시 매장에서 먹을 때가 더 맛있네요 그리고 오랜만에 먹은 건데 예전보다는 진국이 아니어서 좀 그래요 집 근처도 있지만 진하지도 건데기도 부실해서 강남역까지 가서 포장해왔는데 살짝 그러네요 실망,1,0,0,0,0,0,0,0,1
시골야채된장,2020.2.20,시골스런 맛을 원하시는 아자씨들 입맛,20,시골스러운 맛을 원하시는 아저씨들 입맛,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.2.21,자주가는 가성비갑 순대국,13,자주 가는 가성비 최고 순대국,0,0,0,1,0,0,0,0,1
시골야채된장,2020.2.22,밥먹는데 잡상인 출입했음,13,밥 먹는데 잡상인 출입했음,0,1,0,0,0,0,0,0,1
시골야채된장,2020.2.23,된장이 구수하니 맛있어요,13,된장이 구수하니 맛있어요,1,0,0,0,0,0,0,0,1
강남진해장,2020.2.23,진짜맛없어요  양지곰탕시켰는데 파란색비닐이 두개나나왔네요,31,진짜 맛없어요 양지 곰탕 시켰는데 파란색 비닐이 두 개나 나왔네요,1,0,0,0,0,0,0,0,1
시골야채된장,2020.2.24,맛있습니다,5,맛있습니다,1,0,0,0,0,0,0,0,1
백억하누 강남본점,2020.2.25,낮에 밥먹으러 갔는데 밑반찬이 너무 허술함,23,낮에 밥 먹으러 갔는데 밑반찬이 너무 허술함,1,0,0,0,0,0,0,0,1
고양이부엌,2020.2.26,떡볶이 맛있어요,8,떡볶이 맛있어요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.2.26,맛나요,3,맛있어요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.2.26,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.2.26,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.2.26,맛나요,3,맛있어요,1,0,0,0,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.2.28,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
강남진해장,2020.2.28,해장국 참 좋습니다  삼성동 중앙해장국 주방장이 나와서 만들었다니 맛은 보장하겠죠,45,해장국 참 좋습니다 삼성동 중앙 해장국 주방장이 나와서 만들었다니 맛은 보장하겠죠,1,0,0,0,0,0,0,0,1
오리지널시카고피자,2020.2.4,피자는 쪼꼼 기다렸지만 역시나 맛잇어요 그대 샐러드는 가격대비 양도 적고 그냥그러네요,47,피자는 조금 기다렸지만 역시나 맛있어요 근데 샐러드는 가격 대비 양도 적고 그냥 그러네요,1,0,0,0,0,0,0,0,1
백억하누 강남본점,2020.2.5,삼합은 마싯는데 등심은너무아님,16,삼합은 맛있는데 등심은 너무 아님,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.2.5,매니져분께서 기분이 안좋아 보인것 같습니다,23,매니저 분께서 기분이 안 좋아 보인 것 같습니다,0,0,1,0,0,0,0,0,1
라그릴리아 SPC스퀘어점,2020.2.7,분위기 좋고 괜찮았어요,12,분위기 좋고 괜찮았어요,0,1,0,0,0,0,0,0,1
봉추찜닭 강남주공공이점,2020.2.7,누룽지JMT,6,누룽지 너무 맛있어요,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.2.7,가격 빼곤 언제나 만족입니다 웃음,18,가격 빼곤 언제나 만족입니다 웃음,0,0,0,1,0,0,0,0,1
우동명가기리야마본진,2020.2.8,맛있긴함,4,맛있긴 함,1,0,0,0,0,0,0,0,1
고양이부엌,2020.2.9,맛있어요국물이 칼칼해요,12,맛있어요 국물이 칼칼해요,1,0,0,0,0,0,0,0,1
백억하누 강남본점,2020.3.10,친절하시고 매우좋았어용,12,친절하시고 매우 좋았어요,0,0,1,0,0,0,0,0,1
강남진해장,2020.3.11,넘 맛있습니다,7,너무 맛있습니다,1,0,0,0,0,0,0,0,1
대려도,2020.3.11,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.3.11,안주 양은 적은 편이었고 삼겹비빔쫄면 해물파전 해물알탕 안주 시켰는데 맛은 보통이었습니다 전체적으로 막걸리 마시기에 적당한 장소라고 생각합니다,79,안주 양은 적은 편이었고 삼겹비빔쫄면 해물파전 해물 알탕 안주시켰는데 맛은 보통이었습니다 전체적으로 막걸리 마시기에 적당한 장소라고 생각합니다,1,0,0,0,0,0,0,0,1
강남진해장,2020.3.13,강남역해장국맛집 웃음,11,강남역 해장국 맛집 웃음,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.3.13,메뉴들이 다 맛있었습니다 막걸리도 다양해서 좋았고요 다시 찾아가고 싶은 음식점이었어요,47,메뉴들이 다 맛있었습니다 막걸리도 다양해서 좋았고요 다시 찾아가고 싶은 음식점이었어요,1,0,0,0,0,0,0,0,1
신부자식당,2020.3.14,맛은 있는데 빨리 나가야게 고기를 빨리 구워주셔요,27,맛은 있는데 빨리 나가게 고기를 빨리 구워주셔요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.3.15,즉석떡볶기 좋아요 맛난요 콩나물이 들어 있어 더 맛난듯,30,즉석떡볶이 좋아요 맛나요 콩나물이 들어 있어 더 맛난 듯,1,0,0,0,0,0,0,0,1
청류벽,2020.3.16,양이 완전 혜자라서 다 못먹고 싸왔어요 맛있어요,27,양이 완전 혜자라서 다 못 먹고 싸왔어요 맛있어요,1,0,0,0,0,0,0,0,1
청류벽,2020.3.16,맛있어오 양도 많아요,11,맛있어요 양도 많아요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.3.16,달달하니 맛있어요 재방문 의사 무적권 있습니다 웃음,28,달달하니 맛있어요 재방문의사 무조건 있습니다 웃음,1,0,0,0,0,0,0,0,1
백억하누 강남본점,2020.3.17,전복삼합이 특이 맛이 있었습니다등심도 좋고,23,전복삼합이 특히  맛이 있었습니다 등심도 좋고,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.3.18,여기 순두부 증말 너무 맛있어요,17,여기 순두부 정말 너무 맛있어요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.3.18,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.3.18,맛있고 깔끔합니다,9,맛있고 깔끔합니다,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.3.19,맛있지도 맛없지도 않아요,13,맛있지도 맛없지도 않아요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.3.19,늘 최고의 맛을 주십니다 코로나로 텅빈 테이블들을 보니 안타깝네요,37,늘 최고의 맛을 주십니다 코로나로 텅 빈 테이블들을 보니 안타깝네요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.3.20,만족합니다 직원들행동이좀느린거빼고,18,만족합니다 직원들 행동이 좀 느린 거 빼고,0,0,1,0,0,0,0,0,1
딘타이펑 강남점,2020.3.20,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.3.20,계속 생각나는막걸리,10,계속 생각나는 막걸리,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.3.20,새로운 안주들이 많이 있군요,15,새로운 안주들이 많이 있군요,1,0,0,0,0,0,0,0,1
청류벽,2020.3.21,보쌈먹을걸,5,보쌈 먹을 걸,1,0,0,0,0,0,0,0,1
고양이부엌,2020.3.21,즉석떡볶이 중에 제일 맛있어요,16,즉석떡볶이 중에 제일 맛있어요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.3.21,즉석떡볶이 맛집진짜맛잇어요웃음,16,즉석떡볶이 맛집 진짜 맛있어요 웃음,1,0,0,0,0,0,0,0,1
신부자식당,2020.3.22,쭈꾸미와 불고기의 만남은 만족이었지만 국물이 너무 적어서 좀 아쉬웠습니다,40,주꾸미와 불고기의 만남은 만족이었지만 국물이 너무 적어서 좀 아쉬웠습니다,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.3.22,전체적으로 좋았는데 오돌뼈 메뉴는 개선이 필요해보여요,29,전체적으로 좋았는데 오도독뼈 메뉴는 개선이 필요해 보여요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.3.23,샤오룽바오빠오 몇판이든 문제없죠,15,샤오룽바오 몇 판이든 문제없죠,1,0,0,0,0,0,0,0,1
청류벽,2020.3.24,보쌈은 글쎄 국수는 메밀,13,보쌈은 글쎄 국수는 메밀,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.3.26,분위기 나쁘지 않아요,11,분위기 나쁘지 않아요,0,1,0,0,0,0,0,0,1
을밀대 강남점,2020.3.28,을밀대 냉면 조온맛탱,11,을밀대냉면 너무 맛있어요,1,0,0,0,0,0,0,0,1
을밀대 강남점,2020.3.28,궁물까지 지렸다짱,9,국물까지 지렸다 짱,1,0,0,0,0,0,0,0,1
을밀대 강남점,2020.3.28,존맛,2,너무 맛있어요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.3.29,떡볶이도 맛있고 주먹밥도 추천,16,떡볶이도 맛있고 주먹밥도 추천,1,0,0,0,0,0,0,0,1
시골야채된장,2020.3.3,요미요미,4,맛있어요,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.3.3,맛있다,3,맛있다,1,0,0,0,0,0,0,0,1
백억하누 강남본점,2020.3.3,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
강남진해장,2020.3.3,해장국 맛있어요 웃음,11,해장국 맛있어요 웃음,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.3.3,육즙이 많이 적어진 느낌이에요,16,육즙이 많이 적어진 느낌이에요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.3.31,맛있고 정말 좋았어요대만에서 먹은 맛 그대로 웃음,28,맛있고 정말 좋았어요 대만에서 먹은 맛 그대로 웃음,1,0,0,0,0,0,0,0,1
우동명가기리야마본진,2020.3.5,자루우동맛잇다,7,자루우동 맛있다,1,0,0,0,0,0,0,0,1
백억하누 강남본점,2020.3.6,맛있게 잘 먹었어요 웃음,13,맛있게 잘 먹었어요 웃음,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.3.6,늘 맛있는곳 점포가 늘었으믄 좋겠네요,21,늘 맛있는 곳 점포가 늘었으면 좋겠네요,1,0,0,0,0,0,0,0,1
대려도,2020.3.7,탕수육 너무 맛있었어요,12,탕수육 너무 맛있었어요,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.3.8,가성비가 좋은 집이에요,12,가성비가 좋은 집이에요,0,0,0,1,0,0,0,0,1
우동명가기리야마본진,2020.3.9,덴뿌라 자루우동 콤보 개 꿀맛,16,튀김 자루우동 콤보 개꿀 맛,1,0,0,0,0,0,0,0,1
을밀대 강남점,2020.4.10,삼삼하니 맛있어요,9,삼삼하니 맛있어요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.4.10,매번 맛있습니다 웃음,11,매번 맛있습니다 웃음,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.4.13,맛져요,3,맛있어요,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.4.14,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.4.15,감자튀김이 맛있어요,10,감자튀김이 맛있어요,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.4.15,순대는 언제나 맛있는거같아용 웃음 잘먹었어요,24,순대는 언제나 맛있는 거 같아요 웃음 잘 먹었어요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.4.15,최고의 딤섬집 세트메뉴 최고,15,최고의 딤섬집 세트메뉴 최고,1,0,0,0,0,0,0,0,1
화기애애 강남역점,2020.4.16,적은 인원이 아니였는데 정말 푸짐하게 먹고 갔어요 웃음 감사합니다,36,적은 인원이 아니었는데 정말 푸짐하게 먹고 갔어요 웃음 감사합니다,1,0,0,0,0,0,0,0,1
백억하누 강남본점,2020.4.16,강남 일대 최고의 갈비탕,13,강남 일대 최고의 갈비탕,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.4.16,맛있었습니다 강남 딘타이펑 중식다으로서는 최고의 선택이네요,32,맛있었습니다 강남 딘타이펑 중식 당으로서는 최고의 선택이네요,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.4.17,친절해요,4,친절해요,0,0,1,0,0,0,0,0,1
담소사골순대 강남본점,2020.4.17,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
리샨 삼성타운점,2020.4.17,맛있어요웃음,6,맛있어요 웃음,1,0,0,0,0,0,0,0,1
청류벽,2020.4.18,들기름 맛있고 물막은 별로에요,16,들기름막국수 맛있고 물막은 별로예요,1,0,0,0,0,0,0,0,1
청류벽,2020.4.18,물막국수는 맛없고 들기름막국수가 새로운 맛이라 맛있었어요,31,물막국수는 맛없고 들기름막국수가 새로운 맛이라 맛있었어요,1,0,0,0,0,0,0,0,1
을밀대 강남점,2020.4.18,평양냉면맛집  수육빈대떡평양냉면 순으로 항상 먹네요 웃음,27,평양냉면 맛집 수육 빈대떡 평양냉면 순으로 항상 먹네요 웃음,1,0,0,0,0,0,0,0,1
시골야채된장,2020.4.18,강남역의 숨겨진 맛집입니다 10번도 넘게 갔습니다,27,강남역의 숨겨진 맛집입니다 10번도 넘게 갔습니다,1,0,0,0,0,0,0,0,1
시골야채된장,2020.4.18,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
딘타이펑 강남점,2020.4.18,완전 맛있어요 샤오룽바오,13,정말 맛있어요 샤오룽바오,1,0,0,0,0,0,0,0,1
파파야리프,2020.4.18,잘먹었습니다 다만 한국인입맛에 많이 맞춰진맛이 아쉽,28,잘 먹었습니다 다만 한국인 입맛에 많이 맞춰진 맛이 아쉽,1,0,0,0,0,0,0,0,1
느린마을양조장 강남점,2020.4.18,맛있네용,4,맛있네요,1,0,0,0,0,0,0,0,1
시골야채된장,2020.4.19,된장의 참맛,6,된장의 참맛,1,0,0,0,0,0,0,0,1
담소사골순대 강남본점,2020.4.19,진짜 맛남 국물도 진하구,13,진짜 맛남 국물도 진하고,1,0,0,0,0,0,0,0,1
고양이부엌,2020.4.2,맛있어요,4,맛있어요,1,0,0,0,0,0,0,0,1
시골야채된장,2020.4.20,점심 저녁때 가끔가요전반적으로 굉장히 맛이 좋고 든든하지만 너무 짤때가 많아서 별하나 뺄게요,51,점심 저녁때 가끔 가요 전반적으로 굉장히 맛이 좋고 든든하지만 너무 짤 때가 많아요,1,0,0,0,0,0,0,0,1
고양이부엌,2020.4.20,맛탕이랑 볶음밥 추가로 먹었는데 맛있었어욤,23,맛탕이랑 볶음밥 추가로 먹었는데 맛있었어요,1,0,0,0,0,0,0,0,1
강남진해장,2020.4.20,진짜 최고예요 제가 가본 해장국 집중에 가장 실하고 맛있어요,33,진짜 최고예요 제가 가본 해장국집 중에 가장 실하고 맛있어요,1,0,0,0,0,0,0,0,1
