,store_name,date,review,length,review_check,check_length,menu,mood,service,price,clean,room,parking,photo,sum,helpful,맛,맛집,메뉴_음식,친절_직원,때,예약,가격,분위기,추천,store,딘타이펑,백억하누,화기애애,라그릴리아,강남진해장,구스,파파야리프,고양이부엌,시골야채된장,을밀대,담소,청류벽,기리야마,시카고,대려도,신부자,봉추찜닭,리샨,Pavox,삼거리,느린마을,봉피양
5965,담소사골순대 강남본점,2022-05-03,순두부맵네요,6,순두부 맵네요,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5966,우동명가기리야마본진,2022-05-03,모밀 스시 점심세트 먹는데 그냥 열무 냉면 막국수나 냉면같았음 점심시간 웨이팅이 좀 있어요,50,모밀 스시 적심 세트 먹는데 그냥 열무냉면 막국수나 냉면 같았음 점심시간 웨이팅이 좀 있어요,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5967,시골야채된장,2022-05-30,20년넘게 다닌 집인데 맛이 확변했네요 사장님은 그대로이시던데 왜 맛이 변했을까요 앞전에 포장해서 먹었는데 맛이좀 변했길래 포장이라 그런가 싶어 일부러 와서 먹은건데 아쉽네요 항상 맛있게먹었던 집인데  바이바이,117,20년 넘게 다닌 집인데 맛이 확 변했네요 사장님은 그대로 이 시던데 왜 맛이 변했을까요 앞전에 포장해서 먹었는데 맛이 좀 변했길래 포장이라 그런가 싶어 일부러 와서 먹은 건데 아쉽네요 항상 맛있게 먹었던 집인데 바이바이,123,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,고양이부엌,2022-05-30,즉석떡볶이맛있어요,9,즉석떡볶이 맛있어요,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5969,화기애애 강남역점,2022-05-31,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5970,딘타이펑 강남점,2022-05-31,맛있어요 웃음,7,맛있어 웃음,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,봉추찜닭 강남주공공이점,2022-05-31,닭이 신선하지않음 재방문 의사 없음,19,닭이 신선하지 않음 재 방문 의사 없음,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5972,봉추찜닭 강남주공공이점,2022-05-31,맛없어요 주인분 바뀐듯,12,맛없어 주인분 바뀐 듯,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5973,화기애애 강남역점,2022-05-04,오랜 웨이팅후 들어갔는데 테이블 바꿔달라고 부탁하셔서 바꿔드리고 주문한음식은 옆테이블로 나가고 제가 지인들께 추천해서 간곳인데 다신 가고 싶지않아요 불쾌했어요,88,오랜 웨이팅 후 들어갔는데 테이블 바꿔달라고 부탁하셔서 바꿔드리고 주문한 음식은 옆 테이블로 나가고 제가 지인들께 추천해서 간 곳인데 다신 가고 싶지 않아 불쾌했어요,92,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,딘타이펑 강남점,2022-05-04,왜 사람이 많은지 모르겠어요,15,왜 사람이 많은지 모르겠어요,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5975,오리지널시카고피자,2022-05-05,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5976,청류벽,2022-05-06,메밀국수 면은 괜찮으나 양념 맛은 조금 아쉽고 곁들여 나온 배추김치 깍두기가 맛있다,46,메밀국수 면은 괜찮으나 양념 맛은 조금 아쉽고 곁들여 나온 배추김치 깍두기가 맛있다,46,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5977,고양이부엌,2022-05-06,즉석떡볶이 맛있게 잘 먹고 왔어요,18,즉석떡볶이 맛있게 잘 먹고 왔어요,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5978,딘타이펑 강남점,2022-05-06,역시나 실망시키지 않는 맛,14,역시나 실망시키지 않는 맛,14,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5979,고양이부엌,2022-05-07,맛탕 맛있어요,7,맛탕 맛있어요,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5980,딘타이펑 강남점,2022-05-07,음식 먹으면서 대만 여행 떠올랐네요,19,음식 먹으면서 대만 여행 떠올랐네요,19,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5981,오리지널시카고피자,2022-05-07,반죽이 덜 익었던데요 신경좀 써주세요,20,반죽이 덜 익었던데요 신경 좀 써주세요,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5982,을밀대 강남점,2022-05-09,심심한데 깊은 맛이 나면서 엥 스러운데 계속 먹게 되는 맛이에요 평양냉면냉면냉면 맛집웃음 혼밥하기도 좋았어요웃음,62,심심한데 깊은 맛이 나면서 에어스러운데 계속 먹게 되는 맛이에요 평양냉면 맛집 웃음 온 밥하기도 좋았어 웃음,60,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5983,시골야채된장,2022-05-09,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,라그릴리아 SPC스퀘어점,2022-05-09,맛있었옹,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,구스아일랜드 브루하우스,2022-05-09,친절하고 좋아요,8,친절하고 좋아요,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,파파야리프,2022-05-09,양도 많고 맛도 괜찮았어요 웃음,17,양도 많고 맛도 괜찮았어 웃음,16,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5987,리샨 삼성타운점,2022-05-09,간짜장이 짜장이랑 넘 비슷,14,간짜장이 짜장이랑 너무 비슷,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5988,시골야채된장,2022-06-01,청국장 맛있어요,8,청국장 맛있어요,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5989,고양이부엌,2022-06-01,맛있어요 가끔 먹으러 가요,14,맛있어요 가끔 먹으러 가요,14,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5990,딘타이펑 강남점,2022-06-01,오랜만에 갔는데 역시 맛있어요,16,오랜만에 갔는데 역시 맛있어요,16,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5991,파파야리프,2022-06-01,강남에 맛있는 음식점 별로 없는데 너무 시장같지 않고 분위기도 괜찮아서 좋아요,43,강남에 맛있는 음식점별로 없는데 너무 시장 같지 않고 분위기도 괜찮아서 좋아요,43,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5992,봉추찜닭 강남주공공이점,2022-06-01,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5993,백억하누 강남본점,2022-06-10,맛있게 먹었습니다 진짜루 좋아요 제 지갑 털어가세요 다 드리겠습니다 여기 먹으려면 뭐가 아깝겠습니까,55,맛있게 먹었습니다 진짜로 좋아요 제 지갑 털어 가세요 다 드리겠습니다 여기 먹으려면 뭐가 아깝겠습니까,56,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,백억하누 강남본점,2022-06-10,한우 맴껏 먹고 싶은 날이였는데 여기서 한 풀고 갑니다,30,한우 마음 것 먹고 싶은 날이었는데 여기서 한 풀고 갑니다,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5995,딘타이펑 강남점,2022-06-10,사람 너무 많아요,9,사람 너무 많아요,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5996,딘타이펑 강남점,2022-06-10,샤오룽바오 너무맛있어요,12,샤오룽바오 너무 맛있어요,13,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5997,우동명가기리야마본진,2022-06-10,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5998,신부자식당,2022-06-11,이모님들이 다소 불친절 해요,15,이모님들이 다소 불친절해요,14,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5999,청류벽,2022-06-12,맛있어요굿,5,맛있어요 굿,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000,청류벽,2022-06-12,평범한 막국수 생각하고 가면 낭패인거 같네요 물막이 맑은 육수 인건 알겠는데 그냥 밍밍해요 식초 겨자랑도 안어울리는 맛이였고 비막이 제일 무난했던거 같네요 메뉴판에 냉면하고 같이 먹을 수 있는 메뉴가 전이랑 보쌈 밖에 없다는것도 알고 가시면 좋을거같네요,141,평범한 막국수 생각하고 가면 낭패인 거 같네요 물막국수가 맑은 육수인 건 알겠는데 그냥 밍밍해요 식초 겨자랑도 안 어울리는 맛이었고 비빔막국수가 제일 무난했던 거 같네요 메뉴판에 냉면하고 같이 먹을 수 있는 메뉴가 전이랑 보쌈밖에 없다는 것도 알고 가시면 좋을 거 같네요,151,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6001,담소사골순대 강남본점,2022-06-12,양이 많아요,6,양이 많아요,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6002,담소사골순대 강남본점,2022-06-12,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6003,봉추찜닭 강남주공공이점,2022-06-13,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6004,청류벽,2022-06-14,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6005,청류벽,2022-06-14,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6006,딘타이펑 강남점,2022-06-14,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,딘타이펑 강남점,2022-06-14,항상 만족하는 레스토랑 너무 오시는 분이 많은 것이 흠이네요,33,항상 만족하는 레스토랑 너무 오시는 분이 많은 것이 흠이네요,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,대려도,2022-06-14,분위기굿 웃음,7,분위기 굿 웃음,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6009,딘타이펑 강남점,2022-06-15,맛있어요 칭따오랑 잘어울려요 웃음,18,맛있어요 칭따오랑 잘 어울려 웃음,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6010,을밀대 강남점,2022-06-16,손님이 나들거나 음식이 상에 나오거나 치워질 때를 제외하곤 진청색 옷입은 중년여자직원 4명은 한결같이 나를 뚫어져라 보고 있다 고개를 돌려보니 내 머리위에 대형tv에 연속극이 방영되고있는 것 같다 주인이나 책임자는 대체 뭣하는사람인가 각 식당의 음식의 질은 고객을 생각하는 주인의 정직함과 그 세세함에 달려있다고 본다 인생은 늘 결정과 후회의 연속이라지 않았던가 식후리조리 지하주차장을 빠져나오는 차안에서 의식하지 못한채 후회의한 표식을 나의 등뒤에 색바늘로 찌르고 있었다,264,손님이나 들거나 음식 이상에 나오거나 치워질 때를 제외하곤 진청색 옷 입은 중년 여자 직원 4명은 한결같이 나를 뚫어져라 보고 있다고 개를 돌려보니 내 머리 위에 대형 티비에 연속극이 방영되고 있는 것 같다 주인이나 책임자는 대체 뭣 하는 사람인가 그 식당의 음식의 질은 고객을 생각하는 주인의 정직함과 그 세세함에 달려 있다고 본다 민생은 늘 결정과 후회의 연속이라지 않았던가 지하주차장을 빠져나오는 차 안에서 의식하지 못한 채 후회의 한 표식을 나의 등 뒤에 색 바늘로 찌르고 있었다,272,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6011,우동명가기리야마본진,2022-06-16,자루우동 맛있네요 존맛,12,자루우동 맛있네 오 너무 맛있어요,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6012,고양이부엌,2022-06-17,강남에서 배터지도록 떡볶이에 볶음밥까지 먹을수 있는 곳 콩나물로 시원하고 좋으네요,45,강남에서 배 터지도록 떡볶이에 볶음밥까지 먹을 수 있는 곳 콩나물로 시원하고 좋네요,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,구스아일랜드 브루하우스,2022-06-17,맥주가 맛있어요 흑맥주도 맛있어요,18,맥주가 맛있어요 흑맥주도 맛있어요,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,딘타이펑 강남점,2022-06-17,딤섬류가 생각만큼 맛있진 않았지만 초코딤섬은 입안에 퐝 터지는게 존맛탱,39,딤섬류가 생각만큼 맛있진 않았지만 초코 딤섬은 입안에 팡 터지는 게 너무 맛있어요,45,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,봉추찜닭 강남주공공이점,2022-06-17,약간 간이 심심해요,10,약간 간이 심심해요,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6016,구스아일랜드 브루하우스,2022-06-18,수제 맥주의 매력에 빠져들고 말았네요,20,수제 맥주의 매력에 빠져들고 말았네요,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,우동명가기리야마본진,2022-06-18,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6018,오리지널시카고피자,2022-06-18,소스 치즈는 괜춘 도우가 이상,16,소스 치즈는 괜찮아요 도우가 이상함,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,삼거리포차,2022-06-18,알탕 맛있어요,7,알탕 맛있어요,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6020,느린마을양조장 강남점,2022-06-18,막걸리 맛나요,7,막걸리 맛있어요,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6021,시골야채된장,2022-06-19,푸슬푸슬 계란찜하트 된장찌개도 좋았어요 탄건 좀 아쉬웠어요,32,푸슬푸슬 계란찜 하트 된장찌개도 좋았어요 탄 건 좀 아쉬웠어요,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,시골야채된장,2022-06-19,한식땡길때굿,6,한식 당길 때 굿,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,고양이부엌,2022-06-19,맛탕도 맛있구 떡볶이도 맛있고 볶음밥까지 너무 왕벽해요,30,맛탕도 맛있고 떡볶이도 맛있고 볶음밥까지 너무 완벽해요,30,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,고양이부엌,2022-06-19,콩나물이 들어가서 아삭아삭 맛있고 맛탕도 맛있네요,27,콩나물이 들어가서 아삭아삭 맛있고 맛탕도 맛있네요,27,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6025,봉추찜닭 강남주공공이점,2022-06-19,양 많이주셔서 감삼다 사장님  정말 잘먹었습니다,26,양 많이 주셔서 감삼 다 사장님 정말 잘 먹었습니다,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6026,봉추찜닭 강남주공공이점,2022-06-19,잘 먹었습니다,7,잘 먹었습니다,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6027,봉추찜닭 강남주공공이점,2022-06-19,누룽지 넣으면 맛있는데 시간이 좀 걸려요,22,누룽지 넣으면 맛있는데 시간이 좀 걸려요,22,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6028,강남진해장,2022-06-20,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,신부자식당,2022-06-20,밑반찬 맛있고 양도 괜찮아요,15,밑반찬 맛있고 양도 괜찮아요,15,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6030,청류벽,2022-06-21,맛있어요 점심 대기 빨리가도 10분,19,맛있어 점심 대기 빨리 가도 10분,19,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6031,딘타이펑 강남점,2022-06-21,양이 적지만 맛있음,10,양이 적지만 맛있음,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6032,우동명가기리야마본진,2022-06-21,자루우동 처음 먹어보는데 너무 쫄깃하고 맛있네요,26,자루우동 처음 먹어보는데 너무 쫄깃하고 맛있네요,26,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6033,느린마을양조장 강남점,2022-06-21,매장이 크고 접근성이 좋아서 굳이었어요 웃음,24,매장이 크고 접근성이 좋아서 굿 웃음,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6034,청류벽,2022-06-22,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6035,화기애애 강남역점,2022-06-22,생각보다 쾌적한 공간이고 접근성 매우 양호,23,생각보다 쾌적한 공간이 고 접근성 매우 양호,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6036,시골야채된장,2022-06-22,예전에는 가성비 맛집이였는데,15,예전에는 가성비 맛집이었는데,15,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,담소사골순대 강남본점,2022-06-22,간단히 먹기,6,간단히 먹기,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6038,담소사골순대 강남본점,2022-06-22,간단히 먹기 딱,8,간단히 먹기 딱,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6039,딘타이펑 강남점,2022-06-22,고객들이 너무 많이 붐비네요 그만큼 좋다는 반응이겠죠,29,고객들이 너무 많이 붐비네요 그만큼 좋다는 반응이겠죠,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,딘타이펑 강남점,2022-06-22,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,딘타이펑 강남점,2022-06-22,볶음밥맛집,5,볶음밥 맛집,6,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6042,딘타이펑 강남점,2022-06-22,샤오룽바오랑 짜장면 맛있게 잘 먹었습니다,22,샤오룽바오랑 짜장면 맛있게 잘 먹었습니다,22,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6043,화기애애 강남역점,2022-06-23,맛있게 잘 먹었습니다,11,맛있게 잘 먹었습니다,11,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6044,리샨 삼성타운점,2022-06-23,맛있어요,4,맛있어요,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6045,봉피양제주 강남점,2022-06-24,양곰탕 맛있어요,8,양곰탕 맛있어요,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6046,구스아일랜드 브루하우스,2022-06-25,맛있고 즐겁고,7,맛있고 즐겁고,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,딘타이펑 강남점,2022-06-25,쏘쏘  개인적으로 몽중헌이 더 좋음  직원분들 친절하심,30,쏘쏘 개인적으로 몽중헌이 더 좋음 직원분들 친절하심,28,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6048,오리지널시카고피자,2022-06-25,음식양이 좀 이쉽지만 맛있어요,16,음식량이 좀 아쉽지만 맛있어요,16,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
